iteration_id,Runtime (s),Radius,Vres,MinP,N_points,N_hulls,N_trees,0_hulls (%),1_hull (%),2_hull (%),3_hull (%),4+_hull (%),1_to_1_matches (%)
15,47.46286368370056,1,2,1,538995,343,29,0.0,68.96551724137932,27.586206896551722,3.4482758620689653,0.0,58.620689655172406
22,49.155518531799316,1,2.5,3,538798,196,29,0.0,72.41379310344827,24.137931034482758,3.4482758620689653,0.0,48.275862068965516
16,50.03672814369202,1,2,2,538877,258,29,0.0,79.3103448275862,20.689655172413794,0.0,0.0,68.96551724137932
24,50.07824158668518,1,2.5,5,538658,158,29,0.0,75.86206896551724,20.689655172413794,3.4482758620689653,0.0,51.724137931034484
17,50.86978006362915,1,2,3,538781,227,29,0.0,79.3103448275862,20.689655172413794,0.0,0.0,68.96551724137932
30,50.95813035964966,1.5,0.5,1,538995,280,29,0.0,72.41379310344827,20.689655172413794,3.4482758620689653,3.4482758620689653,58.620689655172406
23,54.893929958343506,1,2.5,4,538738,178,29,0.0,72.41379310344827,24.137931034482758,3.4482758620689653,0.0,48.275862068965516
28,54.878577709198,1,3,4,538742,180,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,75.86206896551724
27,59.19665169715881,1,3,3,538820,204,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,75.86206896551724
19,54.90020298957825,1,2,5,538639,191,29,0.0,86.20689655172413,13.793103448275861,0.0,0.0,75.86206896551724
31,54.696444272994995,1.5,0.5,2,538904,221,29,0.0,79.3103448275862,17.24137931034483,0.0,3.4482758620689653,65.51724137931035
29,59.22145366668701,1,3,5,538698,170,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,75.86206896551724
18,59.21336817741394,1,2,4,538709,208,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,72.41379310344827
14,54.87485361099243,1,1.5,5,538570,222,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,75.86206896551724
26,54.70988607406616,1,3,2,538906,232,29,0.0,86.20689655172413,13.793103448275861,0.0,0.0,75.86206896551724
9,59.18743634223938,1,1,5,538285,258,29,0.0,86.20689655172413,13.793103448275861,0.0,0.0,72.41379310344827
13,59.18356442451477,1,1.5,4,538634,236,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,75.86206896551724
12,53.78790616989136,1,1.5,3,538739,266,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,75.86206896551724
25,54.750425577163696,1,3,1,538995,286,29,0.0,72.41379310344827,27.586206896551722,0.0,0.0,62.06896551724138
8,60.249577045440674,1,1,4,538455,296,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,68.96551724137932
11,59.18650674819946,1,1.5,2,538864,309,29,0.0,75.86206896551724,24.137931034482758,0.0,0.0,68.96551724137932
21,74.54771399497986,1,2.5,2,538891,222,29,0.0,72.41379310344827,24.137931034482758,3.4482758620689653,0.0,48.275862068965516
7,60.36092829704285,1,1,3,538630,337,29,0.0,79.3103448275862,20.689655172413794,0.0,0.0,65.51724137931035
5,51.337385416030884,1,1,1,538995,547,29,0.0,58.620689655172406,37.93103448275862,3.4482758620689653,0.0,48.275862068965516
33,59.184794902801514,1.5,0.5,4,538678,182,29,0.0,82.75862068965517,13.793103448275861,3.4482758620689653,0.0,58.620689655172406
10,52.29425501823425,1,1.5,1,538995,395,29,0.0,62.06896551724138,34.48275862068966,3.4482758620689653,0.0,51.724137931034484
32,61.237186431884766,1.5,0.5,3,538812,202,29,0.0,79.3103448275862,17.24137931034483,3.4482758620689653,0.0,55.172413793103445
20,68.01308584213257,1,2.5,1,538995,296,29,0.0,68.96551724137932,24.137931034482758,6.896551724137931,0.0,44.827586206896555
34,60.76141405105591,1.5,0.5,5,538570,168,29,0.0,82.75862068965517,13.793103448275861,3.4482758620689653,0.0,58.620689655172406
6,59.195915937423706,1,1,2,538796,397,29,0.0,65.51724137931035,34.48275862068966,0.0,0.0,58.620689655172406
4,77.60975933074951,1,0.5,5,537736,341,29,0.0,75.86206896551724,17.24137931034483,3.4482758620689653,3.4482758620689653,62.06896551724138
3,74.61788892745972,1,0.5,4,538034,389,29,0.0,75.86206896551724,17.24137931034483,3.4482758620689653,3.4482758620689653,62.06896551724138
2,77.65751838684082,1,0.5,3,538345,443,29,0.0,75.86206896551724,17.24137931034483,3.4482758620689653,3.4482758620689653,65.51724137931035
1,74.56772804260254,1,0.5,2,538642,532,29,0.0,65.51724137931035,27.586206896551722,3.4482758620689653,3.4482758620689653,58.620689655172406
0,75.0816900730133,1,0.5,1,538995,771,29,0.0,51.724137931034484,31.03448275862069,10.344827586206897,6.896551724137931,44.827586206896555
35,41.98924446105957,1.5,1,1,538995,213,29,0.0,72.41379310344827,24.137931034482758,3.4482758620689653,0.0,51.724137931034484
45,29.6436550617218,1.5,2,1,538995,156,29,0.0,79.3103448275862,20.689655172413794,0.0,0.0,58.620689655172406
36,42.61504125595093,1.5,1,2,538944,173,29,0.0,72.41379310344827,27.586206896551722,0.0,0.0,51.724137931034484
40,34.98660206794739,1.5,1.5,1,538995,168,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,65.51724137931035
48,31.596045970916748,1.5,2,4,538890,112,29,0.0,79.3103448275862,20.689655172413794,0.0,0.0,58.620689655172406
47,31.617652893066406,1.5,2,3,538926,121,29,0.0,79.3103448275862,20.689655172413794,0.0,0.0,58.620689655172406
46,32.41503143310547,1.5,2,2,538962,131,29,0.0,79.3103448275862,20.689655172413794,0.0,0.0,58.620689655172406
