iteration_id,Runtime (s),Radius,Vres,MinP,N_points,N_hulls,N_trees,0_hulls (%),1_hull (%),2_hull (%),3_hull (%),4+_hull (%),1_to_1_matches (%)
97,33.76654887199402,2.5,1.0,3,538964,67,29,0.0,79.3103448275862,20.689655172413797,0.0,0.0,48.27586206896552
112,21.021278619766235,2.5,2.5,3,538976,49,29,0.0,65.51724137931035,34.48275862068966,0.0,0.0,27.58620689655172
110,23.676525592803955,2.5,2.5,1,538995,58,29,0.0,82.75862068965517,13.79310344827586,3.4482758620689653,0.0,44.82758620689656
111,23.62366819381714,2.5,2.5,2,538986,52,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,44.82758620689656
94,36.61752367019653,2.5,0.5,5,538843,76,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,55.172413793103445
113,25.28022861480713,2.5,2.5,4,538967,46,29,0.0,65.51724137931035,34.48275862068966,0.0,0.0,27.58620689655172
93,39.4329297542572,2.5,0.5,4,538883,83,29,0.0,86.20689655172413,13.79310344827586,0.0,0.0,62.06896551724138
114,21.80395221710205,2.5,2.5,5,538955,43,29,0.0,68.96551724137932,31.03448275862069,0.0,0.0,27.58620689655172
92,40.31609272956848,2.5,0.5,3,538925,86,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,58.620689655172406
118,17.951913356781006,2.5,3.0,4,538963,48,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,68.96551724137932
117,18.137709617614743,2.5,3.0,3,538975,50,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,68.96551724137932
116,21.64723372459412,2.5,3.0,2,538985,54,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,68.96551724137932
119,20.12326216697693,2.5,3.0,5,538943,44,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,68.96551724137932
115,24.48129892349243,2.5,3.0,1,538995,59,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,65.51724137931035
120,30.32817053794861,3.0,0.5,1,538995,82,29,0.0,72.41379310344827,27.58620689655172,0.0,0.0,48.27586206896552
125,25.92566204071045,3.0,1.0,1,538995,61,29,0.0,75.86206896551724,24.13793103448276,0.0,0.0,44.82758620689656
126,26.55306553840637,3.0,1.0,2,538987,56,29,0.0,79.3103448275862,20.689655172413797,0.0,0.0,48.27586206896552
136,15.418451070785522,3.0,2.0,2,538991,55,29,0.0,68.96551724137932,31.03448275862069,0.0,0.0,34.48275862068966
130,22.884775400161743,3.0,1.5,1,538995,51,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,58.620689655172406
137,16.496269702911377,3.0,2.0,3,538981,52,29,0.0,68.96551724137932,31.03448275862069,0.0,0.0,34.48275862068966
131,22.653127193450928,3.0,1.5,2,538987,47,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,62.06896551724138
138,15.809669017791748,3.0,2.0,4,538969,50,29,0.0,68.96551724137932,31.03448275862069,0.0,0.0,34.48275862068966
135,17.9844229221344,3.0,2.0,1,538995,56,29,0.0,68.96551724137932,31.03448275862069,0.0,0.0,34.48275862068966
122,30.732255458831787,3.0,0.5,3,538944,67,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,58.620689655172406
127,25.03493618965149,3.0,1.0,3,538973,51,29,0.0,79.3103448275862,20.689655172413797,0.0,0.0,48.27586206896552
139,17.732414722442627,3.0,2.0,5,538949,46,29,0.0,72.41379310344827,27.58620689655172,0.0,0.0,37.93103448275862
132,24.02717065811157,3.0,1.5,3,538975,42,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,62.06896551724138
