iteration_id,Runtime (s),Radius,Vres,MinP,N_points,N_hulls,N_trees,0_hulls (%),1_hull (%),2_hull (%),3_hull (%),4+_hull (%),1_to_1_matches (%)
262,7.701199769973755,8.0,2.0,3,222526,23,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,13.79310344827586
261,8.063603162765503,8.0,2.0,1,222528,24,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,17.24137931034483
263,8.192033052444458,8.0,2.0,5,222519,22,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,13.79310344827586
260,9.053368330001833,8.0,1.5,5,222522,22,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,13.79310344827586
264,9.106903791427612,8.0,2.5,1,222528,23,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,13.79310344827586
267,7.351905822753906,8.0,3.0,1,222528,19,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,10.344827586206897
265,9.04010820388794,8.0,2.5,3,222526,22,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
266,8.948862791061401,8.0,2.5,5,222526,22,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
268,7.482158660888672,8.0,3.0,3,222527,18,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
269,7.30738091468811,8.0,3.0,5,222527,18,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
276,8.029314279556274,8.5,1.5,1,222528,25,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
273,10.09160566329956,8.5,1.0,1,222528,25,29,0.0,86.20689655172413,13.79310344827586,0.0,0.0,13.79310344827586
277,8.47332215309143,8.5,1.5,3,222526,23,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,13.79310344827586
274,10.227693557739258,8.5,1.0,3,222526,25,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,17.24137931034483
275,10.505444288253784,8.5,1.0,5,222519,24,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,17.24137931034483
270,17.939570665359497,8.5,0.5,1,222528,26,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
271,17.77001428604126,8.5,0.5,3,222523,27,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
272,17.958462953567505,8.5,0.5,5,222512,25,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
278,8.365293264389038,8.5,1.5,5,222522,22,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
279,8.05676007270813,8.5,2.0,1,222528,22,29,0.0,79.3103448275862,20.689655172413797,0.0,0.0,13.79310344827586
280,8.032346725463867,8.5,2.0,3,222528,22,29,0.0,79.3103448275862,20.689655172413797,0.0,0.0,13.79310344827586
281,7.845162868499756,8.5,2.0,5,222521,21,29,0.0,79.3103448275862,20.689655172413797,0.0,0.0,13.79310344827586
282,7.697727680206299,8.5,2.5,1,222528,22,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
284,7.873632907867432,8.5,2.5,5,222528,22,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
283,8.160497426986694,8.5,2.5,3,222528,22,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
285,7.588821172714233,8.5,3.0,1,222528,18,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,10.344827586206897
286,7.305369853973389,8.5,3.0,3,222527,17,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
287,7.469103574752808,8.5,3.0,5,222527,17,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,10.344827586206897
291,11.532488346099854,9.0,1.0,1,222528,21,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,13.79310344827586
