iteration_id,Runtime (s),Radius,Vres,MinP,N_points,N_hulls,N_trees,0_hulls (%),1_hull (%),2_hull (%),3_hull (%),4+_hull (%),1_to_1_matches (%)
206,7.195893287658691,4.0,3.0,2,222526,51,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,65.51724137931035
203,8.885042667388916,4.0,2.5,4,222519,47,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
208,7.339903593063354,4.0,3.0,4,222522,51,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,65.51724137931035
216,11.10096311569214,4.5,1.0,2,222522,48,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,55.172413793103445
218,10.971064805984495,4.5,1.0,4,222512,47,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,55.172413793103445
221,8.926684856414795,4.5,1.5,2,222525,47,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,55.172413793103445
226,8.439006328582764,4.5,2.0,2,222526,46,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
223,9.32199478149414,4.5,1.5,4,222517,44,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,55.172413793103445
228,8.396406888961792,4.5,2.0,4,222519,45,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
231,8.365498542785645,4.5,2.5,2,222526,45,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
233,8.731049060821533,4.5,2.5,4,222522,44,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
236,8.397549152374268,4.5,3.0,2,222526,45,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,58.620689655172406
238,7.849478721618652,4.5,3.0,4,222522,44,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,58.620689655172406
248,10.67074990272522,5.0,1.0,4,222514,46,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,55.172413793103445
251,8.667366981506348,5.0,1.5,2,222525,45,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,55.172413793103445
256,8.23008680343628,5.0,2.0,2,222527,44,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
253,9.52173352241516,5.0,1.5,4,222517,42,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,55.172413793103445
258,7.989176988601685,5.0,2.0,4,222520,43,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
261,9.095739603042604,5.0,2.5,2,222527,42,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
266,8.111561059951782,5.0,3.0,2,222526,43,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,58.620689655172406
263,9.103402376174929,5.0,2.5,4,222523,41,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
268,8.600345373153687,5.0,3.0,4,222522,41,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,58.620689655172406
278,11.332574367523192,5.5,1.0,4,222515,44,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
281,8.718003511428833,5.5,1.5,2,222525,42,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
283,9.404571294784546,5.5,1.5,4,222517,39,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
296,8.356861114501953,5.5,3.0,2,222526,40,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,58.620689655172406
298,9.001699686050415,5.5,3.0,4,222522,38,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,51.72413793103448
311,9.098649501800535,6.0,1.5,2,222526,38,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
316,8.289801120758057,6.0,2.0,2,222528,36,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,37.93103448275862
313,9.319794178009031,6.0,1.5,4,222520,35,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
318,8.373098850250244,6.0,2.0,4,222521,35,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,37.93103448275862
301,18.004412174224854,6.0,0.5,2,222523,41,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,44.82758620689656
303,18.55696749687195,6.0,0.5,4,222511,39,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
326,8.097724199295044,6.0,3.0,2,222527,38,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,51.72413793103448
328,8.69664478302002,6.0,3.0,4,222523,36,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,44.82758620689656
341,9.432517766952516,6.5,1.5,2,222526,37,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
346,8.71215033531189,6.5,2.0,2,222528,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,27.58620689655172
343,10.481680154800417,6.5,1.5,4,222520,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,34.48275862068966
348,8.930153846740723,6.5,2.0,4,222521,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,27.58620689655172
331,18.514870166778564,6.5,0.5,2,222523,39,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,41.37931034482759
333,19.28941822052002,6.5,0.5,4,222511,37,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,37.93103448275862
351,8.217470645904541,6.5,2.5,2,222527,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,24.13793103448276
353,8.193101406097412,6.5,2.5,4,222525,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,20.689655172413797
356,8.600412130355835,6.5,3.0,2,222527,36,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,41.37931034482759
358,8.693341732025146,6.5,3.0,4,222523,34,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,34.48275862068966
366,12.37133288383484,7.0,1.0,2,222526,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,31.03448275862069
371,9.81222128868103,7.0,1.5,2,222526,37,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,37.93103448275862
368,12.691608667373655,7.0,1.0,4,222519,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,24.13793103448276
373,10.110084295272827,7.0,1.5,4,222520,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,31.03448275862069
